sku_id,sku_description,client_id,lot_number,storage_req,unit_of_measure,length,width,height,weight
SQ0070648,Whole Bean Coffee- Bright Roast (Espresso Blend),GLO,NA,Regular,EA,0,0,0,0
SQ0070653,Coffee - Ethiopia,GLO,NA,Regular,EA,0,0,0,0
SQ0070686,Coffee Grounds - Cold Brew,GLO,NA,Regular,EA,0,0,0,0
SQ0070757,Wise Friend Mug,GLO,NA,Regular,EA,0,0,0,0
SQ0070760,Meow Mug Tea Strainer,GLO,NA,Regular,EA,0,0,0,0
SQ0070835,Brew Box Brochure,GLO,NA,Regular,EA,0,0,0,0
SQ0070866,Small Toppings Bowl - Eggplant,GLO,NA,Regular,EA,0,0,0,0
SQ0070867,GlobeIn Exclusive Plate - Teal/White - 17 cm,GLO,NA,Regular,EA,0,0,0,0
SQ0070868,Planter with Dish - Set of 3 - Dark Blue/Teal/Yellow - 10cm x 11 cm - Fez,GLO,NA,Regular,EA,0,0,0,0
SQ0070870,Planter with Dish - Set of 3 - Dark Blue/Teal/Yellow - 10cm x 11 cm - Marrakech,GLO,NA,Regular,EA,0,0,0,0
SQ0070877,Personal Sangria Pitcher - Dark Blue,GLO,NA,Regular,EA,0,0,0,0
SQ0070878,Elephant Bookends - Black,GLO,NA,Regular,EA,0,0,0,0
SQ0070879,Pyramid Tea Bags - Lemongrass (1.8oz),GLO,NA,Regular,EA,0,0,0,0
SQ0070885,KeepCup 16 oz - Tan,GLO,NA,Regular,EA,0,0,0,0
SQ0070909,Enamel Serving Tray - Blue Splatter,GLO,NA,Regular,EA,9,6,1.25,5
SQ0070975,Palm Leaf Placemat - Blue (Set of 4),GLO,NA,Regular,EA,0,0,0,0
SQ0071025,Nihira Ashram Window Earring - Teal,GLO,NA,Regular,EA,0,0,0,0.3
SQ0071026,Nihira Ashram Window Earring - Red,GLO,NA,Regular,EA,0,0,0,0
SQ0071027,Nihira Ashram Window Earring - Gold,GLO,NA,Regular,EA,0,0,0,0
SQ0071028,Nihira Ashram Window Earring - Silver,GLO,NA,Regular,EA,0,0,0,0
SQ0071031,Nihira Earrings - Gold  Teal Medallion,GLO,NA,Regular,EA,0,0,0,0
SQ0071032,Nihira Tassel Earrings - Teal,GLO,NA,Regular,EA,0,0,0,0
SQ0071035,Nihira Earrings - Multi Coin,GLO,NA,Regular,EA,0,0,0,0
SQ0071037,Nihira Earrings - Red Drop,GLO,NA,Regular,EA,0,0,0,0
SQ0071041,Nihira Earrings - Multi Medallion,GLO,NA,Regular,EA,0,0,0,0
SQ0071042,Nihira Ashram Window Earring - Gold Tassel,GLO,NA,Regular,EA,0,0,0,0
SQ0071043,Nihira Ashram Window Necklace - Gold Tassel,GLO,NA,Regular,EA,0,0,0,0
SQ0071044,Nihira Necklace - Multi Footprint,GLO,NA,Regular,EA,0,0,0,0
SQ0071046,Owl Eye Glasses Holder,GLO,NA,Regular,EA,0,0,0,0
SQ0071048,Chindi Handle Tote,GLO,NA,Regular,EA,0,0,0,0
SQ0071049,Chindi Shopper - Sunshine Blend,GLO,NA,Regular,EA,0,0,0,0
SQ0071051,(Set of 2) Pom Pom Nesting Baskets,GLO,NA,Regular,EA,0,0,0,0
SQ0071063,Swapna Dream Chime - Solar,GLO,NA,Regular,EA,0,0,0,0
SQ0071081,Recycled Sari Pocket Bag - Assorted,GLO,NA,Regular,EA,0.01,0.01,0.01,0.01
SQ0071084,Earth and Fire Earrings - Chevron,GLO,NA,Regular,EA,0,0,0,0
SQ0071095,Salt Crystal Drink Glass Set,GLO,NA,Regular,EA,0,0,0,0
SQ0071145,Shadowed Jaspe Table Runner,GLO,NA,Regular,EA,0,0,0,0
SQ0071181,Seahorse Brooch - Assorted,GLO,NA,Regular,EA,0,0,0,0
SQ0071293,Scoop Olivewood Serving Dish with White Bone Handle,GLO,NA,Regular,EA,0,0,0,0
SQ0071355,Picnic Basket,GLO,NA,Regular,EA,0,0,0,0
SQ0071405,Assorted Eyeglass Holders,GLO,NA,Regular,EA,0,0,0,0
SQ0071415,Dried Mangoes,GLO,NA,Regular,EA,6,4,2,0.25
SQ0071426,Pet Bed Pad - Assorted,GLO,NA,Regular,EA,0,0,0,0
SQ0071475,Tortillero Basket - Colorful - Mini,GLO,NA,Regular,EA,0,0,0,0
SQ0071815,Flight Stand,GLO,NA,Regular,EA,0,0,0,0
SQ0071835,Personal Pizza Board,GLO,NA,Regular,EA,0,0,0,0
SQ0071855,Striped tape (10 rolls/cs),GLO,NA,Regular,EA,0,0,0,0
SQ0071865,Coupe Cocktail Glass - Colorful,GLO,NA,Regular,EA,0,0,0,0
SQ0071866,Champagne Glass - Colorful,GLO,NA,Regular,EA,0,0,0,0
SQ0071867,Large Iced Tea Pitcher - Colorful,GLO,NA,Regular,EA,5,5,10,3
SQ0071868,Tall Handblown Wine Glass - Colorful,GLO,NA,Regular,EA,0,0,0,0
SQ0071869,Brandy Glass - Colorful,GLO,NA,Regular,EA,0,0,0,0
SQ0071871,Short Handblown Glass Tumbler - Colorful,GLO,NA,Regular,EA,0.5,0.5,4,1
SQ0071872,Tall Shot Glass - Colorful,GLO,NA,Regular,EA,0,0,0,0.46
SQ0071873,Extra Large Martini Glass - Colorful,GLO,NA,Regular,EA,0,0,0,0
SQ0071874,Margarita Glass - Colorful,GLO,NA,Regular,EA,0,0,0,0
SQ0071915,Extra Large Lidded Basket - Aqua Rainbow,GLO,NA,Regular,EA,0,0,0,0
SQ0071916,Large Lidded Basket - Aqua Rainbow,GLO,NA,Regular,EA,0,0,0,0
SQ0071918,Extra Large Lidded Basket - Colorblock,GLO,NA,Regular,EA,0,0,0,0
SQ0071919,Large Lidded Basket - Diagonal Colorblock,GLO,NA,Regular,EA,0,0,0,0
SQ0071935,Large GlobeIn Box - RSC -RED,GLO,NA,Regular,EA,12.75,5.25,6,2.85
SQ0071985,Tea Bags - Tulsi Green (20 bags. 2.1 oz),GLO,NA,Regular,EA,2,0.25,2,0.15
SQ0071986,Tea Bags - Assorted,GLO,NA,Regular,EA,0,0,0,0.6
SQ0071995,Serving Utensil Set - Swirl Handle,GLO,NA,Regular,EA,0,0,0,0
SQ0071997,(Set of 3) Spice Spoon Set,GLO,NA,Regular,EA,0,0,0,0
SQ0072016,Beauty Roller - Green and Rose Gold,GLO,NA,Regular,EA,0,0,0,0
SQ0072018,Beauty Roller - Purple and Gold,GLO,NA,Regular,EA,0,0,0,0
SQ0072039,Giraffe Bowl (Also SQ0072003),GLO,NA,Regular,EA,0,0,0,0
SQ0072042,Garden Kitty Planter - Large,GLO,NA,Regular,EA,0,0,0,0
SQ0072043,Garden Kitty Planter - Small,GLO,NA,Regular,EA,0,0,0,0
SQ0072085,Olivewood Nesting Bowls - Set of 4,GLO,NA,Regular,EA,0,0,0,0
SQ0072088,Olivewood Serving Bowl,GLO,NA,Regular,EA,0,0,0,0
SQ0072092,Olivewood Olive Dish,GLO,NA,Regular,EA,0,0,0,0
SQ0072099,Olivewood Salt and Pepper Keeper,GLO,NA,Regular,EA,0,0,0,0
SQ0072104,Slab Cutting Board,GLO,NA,Regular,EA,0,0,0,0
SQ0072105,Olivewood Olive Boat,GLO,NA,Regular,EA,0,0,0,0
SQ0072109,Olivewood Salt Pepper Mill - Set of 2,GLO,NA,Regular,EA,0,0,0,0
SQ0072126,Cut Out Cutting Board - Small,GLO,NA,Regular,EA,0,0,0,0
SQ0072191,Milk Chocolate Speckled Eggs,GLO,NA,Regular,EA,0,0,0,0
SQ0072196,Dark Chocolate - Sea Salt  Nibs,GLO,NA,Regular,EA,0,0,0,0
SQ0072215,Jam - Blenheim Apricot with Almond,GLO,NA,Regular,EA,0,0,0,0
SQ0072233,Wild Olivewood Cocktail Fork,GLO,NA,Regular,EA,0,0,0,0
SQ0072330,Unwind Box (Stemless),GLO,NA,Regular,EA,0,0,0,0
SQ0072490,Pet Collar - Medium,GLO,NA,Regular,EA,0,0,0,0
SQ0072491,Pet Collar - Extra Small,GLO,NA,Regular,EA,0,0,0,0
SQ0072492,Beaded Pet Leash,GLO,NA,Regular,EA,0,0,0,0
SQ0072500,Unwind Brochure (3/19),GLO,NA,Regular,EA,0,0,0,0
SQ0072520,Slurp Box,GLO,NA,Regular,EA,0,0,0,0
SQ0072530,Longer Large GlobeIn RSC Box,GLO,NA,Regular,EA,10,6,6,4
SQ0072540,Floating Flower Candles - Set of 3,GLO,NA,Regular,EA,0,0,0,0
SQ0072761,Pet Bed - Purple,GLO,NA,Regular,EA,0,0,0,0
SQ0072762,Pet Bed - Evening Sky,GLO,NA,Regular,EA,0,0,0,0
SQ0072766,Pet Bed - Felt - Pasture Green,GLO,NA,Regular,EA,0,0,0,0
SQ0072767,Pet Bed - Baby Pink,GLO,NA,Regular,EA,0,0,0,0
SQ0072790,Tea Party Brochure (Mar '19),GLO,NA,Regular,EA,0,0,0,0
SQ0072820,Striped Iced Tea Pitcher  Two Stemless Wine Glasses,GLO,NA,Regular,EA,12,10,10,6.73
SQ0072830,Block Printed Doggy Bag Holder,GLO,NA,Regular,EA,0,0,0,0
SQ0072877,Heating Pad - Cat,GLO,NA,Regular,EA,0,0,0,0
SQ0072880,Chopsticks - Elephant,GLO,NA,Regular,EA,0,0,0,0
SQ0072935,Medium Crew Socks - Carnation,GLO,NA,Regular,EA,0,0,0,0
SQ0072953,Dippy Condiment Bowls - Set of 2,GLO,NA,Regular,EA,0,0,0,0
SQ0073051,Organic Traditional Pad Thai Noodles,GLO,NA,Regular,EA,0,0,0,0
SQ0073140,Stainless Steel Straws - Rose Gold (Set of 4),GLO,NA,Regular,EA,0,0,0,0
SQ0073170,Noodle Bowl RSC Design 190314-01,GLO,NA,Regular,EA,0,0,0,0
SQ0073330,MYSTERY BOX-62 VALUE,GLO,NA,Regular,EA,0,0,0,0
SQ0073460,Spice Grinder - Khoisan Seaweed Salt Blend,GLO,NA,Regular,EA,2,2,4,0.5
SQ0073470,REGULAR Basket - Assorted LARGE GREEN (with Leather Handle),GLO,NA,Regular,EA,0,0,0,0
SQ0073510,Handwoven Large Basket - Assorted Natural,GLO,NA,Regular,EA,0,0,0,0
SQ0073540,Handwoven Teardrop Basket - Assorted Green,GLO,NA,Regular,EA,0,0,0,0
SQ0073550,Handwoven Teardrop Basket - Assorted Purple,GLO,NA,Regular,EA,0,0,0,0
SQ0073640,(Set of 2) POT Basket - Assorted LARGE GREEN (with Leather Handle),GLO,NA,Regular,EA,0,0,0,0
SQ0073716,Henna Treasure Watering Can,GLO,NA,Regular,EA,0,0,0,0
SQ0073730,Olivewood Nesting Heart Bowls - Set of 3,GLO,NA,Regular,EA,0,0,0,0
SQ0073755,Olivewood Condiment Bowls - Set of 3,GLO,NA,Regular,EA,0,0,0,0
SQ0073773,Dipping Dish - Multicolor Daises,GLO,NA,Regular,EA,0,0,0,0
SQ0073774,Serving Platter - Multicolor Daisies,GLO,NA,Regular,EA,0,0,0,0
SQ0073775,Serving Dish - Multicolor Daisies,GLO,NA,Regular,EA,0,0,0,0
SQ0073802,(Set of 3) Blue Flower Pots,GLO,NA,Regular,EA,0,0,0,0
SQ0073834,Trivet - Fuchsia,GLO,NA,Regular,EA,0,0,0,0
SQ0074010,(Set of 2) Blue Pottery Sprinkle Bowls,GLO,NA,Regular,EA,0,0,0,0
SQ0074011,Oval Sundae Dish - Blue Pottery,GLO,NA,Regular,EA,0,0,0,0
SQ0074050,Large Serving Bowl (16) - Malika,GLO,NA,Regular,EA,0,0,0,0
SQ0074150,Blue Tigre Handwoven Basket,GLO,NA,Regular,EA,0,0,0,0
SQ0074180,Picnic Box - 2019,GLO,NA,Regular,EA,0,0,0,0
SQ0074230,Picnic Cushion,GLO,NA,Regular,EA,0,0,0,0
SQ0074231,Pouch Picnic Blanket - Shibori,GLO,NA,Regular,EA,0,0,0,0
SQ0074234,Travel Utensil Pouch with Utensil Set,GLO,NA,Regular,EA,0,0,0,0
SQ0074235,Patchwork Kantha Apron (2019),GLO,NA,Regular,EA,12,10,0.25,0.5
SQ0074237,Jenga,GLO,NA,Regular,EA,0,0,0,0
SQ0074238,Ring Toss,GLO,NA,Regular,EA,0,0,0,0
SQ0074243,Tropical Oven Mitt,GLO,NA,Regular,EA,0,0,0,0
SQ0074244,Tropical Hot Pad (UNB 904),GLO,NA,Regular,EA,0,0,0,0
SQ0074246,Recipe Cards - Pink/Silver,GLO,NA,Regular,EA,0,0,0,0
SQ0074250,Tropical Tortilla Warmer,GLO,NA,Regular,EA,0,0,0,0
SQ0074253,Kantha Throw - Pinks/Reds,GLO,NA,Regular,EA,0,0,0,0
SQ0074254,Kantha Quilt - Throw - Blues/Turquoise,GLO,NA,Regular,EA,0,0,0,0
SQ0074255,Kantha Pillow Cover - Pinks/Reds,GLO,NA,Regular,EA,0,0,0,0
SQ0074256,Kantha Pillow Cover - Blues/Turquoise,GLO,NA,Regular,EA,0,0,0,0
SQ0074261,Cat Eye Mask,GLO,NA,Regular,EA,0,0,0,0.05
SQ0074262,Hamsa Incense Burner,GLO,NA,Regular,EA,0,0,0,0
SQ0074265,Tropical Block Printed Napkins - Set of 4,GLO,NA,Regular,EA,0,0,0,0
SQ0074266,Tropical Block Printed Placemat - Set of 4 (UNB 907),GLO,NA,Regular,EA,0,0,0,0
SQ0074271,Tropical Linen Dish Carrier,GLO,NA,Regular,EA,14,14,16,2
SQ0074276,Indian Paper Wine Stem Rings - Assorted - Set of 25,GLO,NA,Regular,EA,0,0,0,0
SQ0074278,Airplane Leg Rest,GLO,NA,Regular,EA,0,0,0,0
SQ0074320,Double Sundae Glass Box,GLO,NA,Regular,EA,0,0,0,0
SQ0074330,Double Sundae Bowl Box,GLO,NA,Regular,EA,0,0,0,0
SQ0074371,Rustic Bell Cascade - Medium,GLO,NA,Regular,EA,0,0,0,0
SQ0074374,Shashi Patina Chime,GLO,NA,Regular,EA,0,0,0,0
SQ0074378,Indukala Pivot Box,GLO,NA,Regular,EA,0,0,0,0
SQ0074389,Metallic Cat Tote,GLO,NA,Regular,EA,0,0,0,0
SQ0074402,Tununi Seed Rattle,GLO,NA,Regular,EA,0,0,0,0
SQ0074403,Reed Slide Whistle,GLO,NA,Regular,EA,0,0,0,0
SQ0074408,Handpainted Flower Flute,GLO,NA,Regular,EA,0,0,0,0
SQ0074415,Big Cheese Knife,GLO,NA,Regular,EA,0,0,0,0
SQ0074440,Bottle Opener - Elephant,GLO,NA,Regular,EA,0,0,0,0
SQ0074441,Bottle Opener - Giraffe,GLO,NA,Regular,EA,0,0,0,0
SQ0074466,Throw - Maroon Madness,GLO,NA,Regular,EA,0,0,0,0
SQ0074600,Picnic Basket - Rectangle,GLO,NA,Regular,EA,0,0,0,0
SQ0074601,Picnic Basket - Oval,GLO,NA,Regular,EA,0,0,0,0
SQ0074603,Square Tiffin - Green Floral,GLO,NA,Regular,EA,4,4,4,0.5
SQ0074604,Rectangle Tiffin - White Floral,GLO,NA,Regular,EA,0,0,0,0
SQ0074605,Round Tiffin - Pink Floral,GLO,NA,Regular,EA,0,0,0,0
SQ0074660,Hydrate Brochure (5/19),GLO,NA,Regular,EA,0,0,0,0
SQ0074680,Extra large Pink RSC,GLO,NA,Regular,EA,8,8,12,2
SQ0074790,Inner Box for single glass - tall handblown Mexican or R/W/B,GLO,NA,Regular,EA,0,0,0,0
SQ0074800,Inner double box for tall R/W/B glasses (also fits Mexican glass),GLO,NA,Regular,EA,0,0,0,0
SQ0074827,Extra Large Martini Glass - Teal Rim,GLO,NA,Regular,EA,0,0,0,0
SQ0074842,Palm Leaf Fan,GLO,NA,Regular,EA,0,0,0,0
SQ0074850,Recipe Cards - Blue/Green,GLO,NA,Regular,EA,0,0,0,0.45
SQ0074851,Recipe Cards - Green/White,GLO,NA,Regular,EA,0,0,0,0
SQ0074852,Recipe Cards - Pink/Teal,GLO,NA,Regular,EA,0,0,0,0
SQ0074853,Recipe Cards - Pink,GLO,NA,Regular,EA,0,0,0,0
SQ0074860,Marinara Sauce Spoon,GLO,NA,Regular,EA,0,0,0,0
SQ0074861,Royal Mug - Lavender Bows Arrows,GLO,NA,Regular,EA,0,0,0,0
SQ0074862,Tagine - Black and White,GLO,NA,Regular,EA,0,0,0,0
SQ0074863,Elephant Spoon,GLO,NA,Regular,EA,0,0,0,0
SQ0074864,Grassland Table Runner - Green,GLO,NA,Regular,EA,0,0,0,0
SQ0074865,Assorted Alaffia Soaps for Bathe Box,GLO,NA,Regular,EA,0,0,0,0
SQ0074880,Square pink RSC,GLO,NA,Regular,EA,12,6,6,4
SQ0074881,Stemless Handblown Wine Glass - Blue Dot,GLO,NA,Regular,EA,2,2,3,0.5
SQ0074890,Coupe Cocktail Glass - Tropical Swirl,GLO,NA,Regular,EA,0,0,0,0.75
SQ0074891,Champagne Glass - Tropical Swirl,GLO,NA,Regular,EA,0,0,0,0
SQ0074894,Brandy Glass - Tropical Swirl,GLO,NA,Regular,EA,0,0,0,0
SQ0074896,Short Handblown Glass Tumbler - Tropical Swirl,GLO,NA,Regular,EA,2,2,4,1
SQ0074897,Tall Shot Glass - Tropical Swirl,GLO,NA,Regular,EA,0,0,0,0
SQ0074898,Extra Large Martini Glass - Tropical Swirl,GLO,NA,Regular,EA,0,0,0,0
SQ0074900,Large Iced Tea Pitcher - Tropical Swirl,GLO,NA,Regular,EA,0,0,0,1
SQ0074901,Margarita Glass - Tropical Swirl,GLO,NA,Regular,EA,0,0,0,0
SQ0074902,Handblown Glass Pitcher - Tropical Swirl,GLO,NA,Regular,EA,0,0,0,0
SQ0074924,Mosaic Oval Tray Gold,GLO,NA,Regular,EA,0,0,0,0
SQ0074926,Large Mosaic Decorative Tree - Floral Gold Silver,GLO,NA,Regular,EA,0,0,0,0
SQ0074927,Mosaic Medium Decorative Tree - Floral Gold Silver,GLO,NA,Regular,EA,0,0,0,0
SQ0074933,Cheese Knife Set - Gold Mice,GLO,NA,Regular,EA,0,0,0,0
SQ0074934,Cutlery Set - Wood,GLO,NA,Regular,EA,0,0,0,0
SQ0074935,Round Votive - Floral,GLO,NA,Regular,EA,0,0,0,0
SQ0074936,Square Hurricane Candleholder - Whimsical,GLO,NA,Regular,EA,0,0,0,0
SQ0074941,Game Set (Corn Hole. Jenga. Ring Toss),GLO,NA,Regular,EA,0,0,0,0
SQ0074944,Gold Silver Mosaic Decorative Tree - Medium,GLO,NA,Regular,EA,0,0,0,0
SQ0074956,3-tier Tiffin - Teal with Burgundy,GLO,NA,Regular,EA,0,0,0,0
SQ0074979,Round Mosaic Votive - White Floral,GLO,NA,Regular,EA,0,0,0,0
SQ0074993,Cutlery Set - Mouse,GLO,NA,Regular,EA,0,0,0,0
SQ0075030,Olive Picker,GLO,NA,Regular,EA,4,0.1,0.25,0.05
SQ0075035,Mortar Pestle - Small,GLO,NA,Regular,EA,0,0,0,0
SQ0075037,Serving Spoon,GLO,NA,Regular,EA,0,0,0,0
SQ0075038,Round Spoon,GLO,NA,Regular,EA,12,2,0.25,1
SQ0075039,Mixing Spoon,GLO,NA,Regular,EA,0,0,0,0
SQ0075051,Tabletop Basket - Black Grain with Rainbow Triangles,GLO,NA,Regular,EA,0,0,0,0
SQ0075060,Sarong - Teal,GLO,NA,Regular,EA,0,0,0,0
SQ0075067,Small Swimsuit Bag - Feathers,GLO,NA,Regular,EA,0,0,0,0
SQ0075090,Organic Lip Balm - Honeybalm,GLO,NA,Regular,EA,0,0,0,0
SQ0075100,Oven Mitt Pot Holder - Black Beige,GLO,NA,Regular,EA,0,0,0,0
SQ0075104,Oven Mitt Pot Holder - Pink Sunburst,GLO,NA,Regular,EA,0,0,0,0
SQ0075108,Oven Mitt Pot Holder - Multicolor Arrow,GLO,NA,Regular,EA,0,0,0,0
SQ0075110,Tortilla Basket - Mustard,GLO,NA,Regular,EA,0,0,0,0
SQ0075111,Tortilla Basket - Pink Sunburst,GLO,NA,Regular,EA,0,0,0,0
SQ0075119,Rosenda Basket,GLO,NA,Regular,EA,0,0,0,0
SQ0075123,Marcela Basket,GLO,NA,Regular,EA,0,0,0,0
SQ0075125,Medusa Basket,GLO,NA,Regular,EA,0,0,0,0
SQ0075151,Silver + Gold Mosaic Decorative Tree - Small,GLO,NA,Regular,EA,0,0,0,0
SQ0075170,Tiffin - Navy with Orange,GLO,NA,Regular,EA,0,0,0,0
SQ0075171,Tiffin - Red with Navy,GLO,NA,Regular,EA,0,0,0,0
SQ0075175,Cup - Red with Navy,GLO,NA,Regular,EA,0,0,0,0
SQ0075177,Desk Art - Peace,GLO,NA,Regular,EA,0,0,0,0
SQ0075179,Desk Art - Blessed,GLO,NA,Regular,EA,0,0,0,0
SQ0075194,Large Basket - Midnight Blue,GLO,NA,Regular,EA,0,0,0,0
SQ0075196,Large Basket - Gold Sunburst,GLO,NA,Regular,EA,0,0,0,0
SQ0075201,Sisal Vase - Soft Gold,GLO,NA,Regular,EA,0,0,0,0
SQ0075248,Moroccan Pom Pom Bed Blanket - Black Silver,GLO,NA,Regular,EA,0,0,0,0
SQ0075252,Spice Cabinet,GLO,NA,Regular,EA,0,0,0,0
SQ0075258,Glass Keepsake Box,GLO,NA,Regular,EA,0,0,0,0
SQ0075330,Nesting Wire Storage Basket Set - Set of 2,GLO,NA,Regular,EA,0,0,0,0
SQ0075351,Cheese Knife Set - Colorful,GLO,NA,Regular,EA,0,0,0,0
SQ0075367,Ice Chest - Silver,GLO,NA,Regular,EA,0,0,0,0
SQ0075377,Round Serving Platter (15-inch - Fruit Motifs),GLO,NA,Regular,EA,0,0,0,0
SQ0075380,Loopy Steel Straw - Gold,GLO,NA,Regular,EA,0,0,0,0
SQ0075381,Loopy Steel Straw - Copper,GLO,NA,Regular,EA,0,0,0,0
SQ0075382,Loopy Steel Straw - Silver,GLO,NA,Regular,EA,0,0,0,0
SQ0075383,Steel Straw with Lemon,GLO,NA,Regular,EA,0,0,0,0
SQ0075385,Sword Shaped Cocktail Picks - Set of 6,GLO,NA,Regular,EA,0,0,0,0
SQ0075388,Big Mouse Cheese Knife,GLO,NA,Regular,EA,0,0,0,0
SQ0075389,Cheese Knife Set - Teal,GLO,NA,Regular,EA,0,0,0,0
SQ0075392,Pet Bowl - Small - CAT IMAGE - WHITE,GLO,NA,Regular,EA,0,0,0,0
SQ0075393,Pet Bowl - Small - CAT IMAGE - YELLOW,GLO,NA,Regular,EA,0,0,0,0
SQ0075394,Interactive Cat Tower,GLO,NA,Regular,EA,0,0,0,0
SQ0075410,GlobeIn Leather Passport Cover - Pink,GLO,NA,Regular,EA,0,0,0,0
SQ0075411,GlobeIn Leather Passport Cover - Blue,GLO,NA,Regular,EA,0,0,0,0
SQ0075412,GlobeIn Leather Passport Cover - Green,GLO,NA,Regular,EA,0,0,0,0
SQ0075413,GlobeIn Leather Passport Cover - Black,GLO,NA,Regular,EA,0,0,0,0
SQ0075440,Amore Box,GLO,NA,Regular,EA,0,0,0,0
SQ0075470,World Kitchen Box 2019,GLO,NA,Regular,EA,0,0,0,4.3
SQ0075480,Lunch Box - 2020,GLO,NA,Regular,EA,8,6,6,2
SQ0075520,Mug Sweater - Pink with Grey,GLO,NA,Regular,EA,0,0,0,0
SQ0075523,Mug Sweater - Grey with Pink,GLO,NA,Regular,EA,0,0,0,0
SQ0075524,Mug Sweater - Yellow with Green,GLO,NA,Regular,EA,0,0,0,0
SQ0075525,Mug Sweater - Green with Yellow,GLO,NA,Regular,EA,0,0,0,0
SQ0075537,Colorful Espresso Cups - Set of 4,GLO,NA,Regular,EA,0,0,0,0
SQ0075542,Banka Mundi Tablet and Book Stand - Multicolor,GLO,NA,Regular,EA,0,0,0,0
SQ0075560,Unity Raffia Trivet,GLO,NA,Regular,EA,4,4,0.2,1
SQ0075561,Oceana Raffia Coasters - Set of 4,GLO,NA,Regular,EA,0,0,0,0.3
SQ0075564,Turtle Desk Mate - Assorted,GLO,NA,Regular,EA,0,0,0,0
SQ0075571,Terracotta Planter - Elephant,GLO,NA,Regular,EA,5,2,7,3
SQ0075616,Ceramic Mezze Plate - Yellow Daises,GLO,NA,Regular,EA,0,0,0,0
SQ0075650,Pom Pom Box - Noir,GLO,NA,Regular,EA,0,0,0,0
SQ0075671,Coasters - Vivid Viola,GLO,NA,Regular,EA,0,0,0,0
SQ0075675,Trivet - Sandstorm,GLO,NA,Regular,EA,0,0,0,0
SQ0075710,Blue West Bank Utensil Holder,GLO,NA,Regular,EA,0,0,0,0
SQ0075741,Olivewood Spoons - Blue Beads,GLO,NA,Regular,EA,0,0,0,0
SQ0075742,Olivewood Spoons - Orange Beads - Set of 4,GLO,NA,Regular,EA,0,0,0,0
SQ0075743,Olivewood Spoons - Green Beads - Set of 4,GLO,NA,Regular,EA,0,0,0,0
SQ0075748,Lidded Storage Basket - Aqua White Garland,GLO,NA,Regular,EA,0,0,0,0
SQ0075775,Medium Lidded Basket - Black. Silver. and White,GLO,NA,Regular,EA,0,0,0,0
SQ0075850,Join Mavens Group flyer,GLO,NA,Regular,EA,0,0,0,0
SQ0075871,Blue Pottery Trivet - Turquoise,GLO,NA,Regular,EA,0,0,0,0
SQ0075952,Small Recycled Glass Carafe - Blue,GLO,NA,Regular,EA,0,0,0,0
SQ0075956,Tall Recycled Pitcher - Blue,GLO,NA,Regular,EA,0,0,0,0
SQ0075960,Olivewood Long Bowl,GLO,NA,Regular,EA,0,0,0,0
SQ0075961,Swirl Spoon - Single,GLO,NA,Regular,EA,0,0,0,0
SQ0075962,Olivewood Spoon Rest,GLO,NA,Regular,EA,0,0,0,0
SQ0075963,Natural Kaisa Laundry Basket - Pink White,GLO,NA,Regular,EA,0,0,0,0
SQ0075970,Beldi Tea Glass - Clear,GLO,NA,Regular,EA,0,0,0,0
SQ0075971,Tea Glass - Blue,GLO,NA,Regular,EA,0,0,0,0
SQ0075973,Glass Carafe - Clear,GLO,NA,Regular,EA,0,0,0,0
SQ0075975,Glass Carafe - Green,GLO,NA,Regular,EA,0,0,0,0
SQ0075976,Large Milk Pot - Clear,GLO,NA,Regular,EA,0,0,0,0
SQ0075979,Small Milk Pot - Clear,GLO,NA,Regular,EA,0,0,0,0
SQ0075982,Tall Flared Drinking Glass - Clear,GLO,NA,Regular,EA,0,0,0,0
SQ0075988,Handleless Glass Carafe - Clear,GLO,NA,Regular,EA,0,0,0,0
SQ0075989,Handleless Glass Carafe - Blue,GLO,NA,Regular,EA,0,0,0,0
SQ0075993,Flared Sided Glass Salad Bowl - Green,GLO,NA,Regular,EA,0,0,0,0
SQ0075994,Round Glass Salad Bowl - Clear,GLO,NA,Regular,EA,0,0,0,0
SQ0075997,Glass Bowl - Clear,GLO,NA,Regular,EA,0,0,0,0
SQ0075998,Prep Bowl,GLO,NA,Regular,EA,0,0,0,0
SQ0075999,Glass Bowl - Green,GLO,NA,Regular,EA,0,0,0,0
SQ0076001,Mini Prep Bowl,GLO,NA,Regular,EA,0,0,0,0
SQ0076003,Large Glass Vase - Clear - 11,GLO,NA,Regular,EA,0,0,0,0
SQ0076004,Glass Vase - Blue,GLO,NA,Regular,EA,0,0,0,0
SQ0076005,Glass Vase - Green,GLO,NA,Regular,EA,0,0,0,0
SQ0076006,Glass Vase - Clear - 7.65,GLO,NA,Regular,EA,0,0,0,0
SQ0076009,Flared Glass Vase - Clear - 9,GLO,NA,Regular,EA,0,0,0,0
SQ0076015,Blue Pottery Planter - Turquoise,GLO,NA,Regular,EA,0,0,0,0
SQ0076020,Small Spice Box with Spoon,GLO,NA,Regular,EA,0,0,0,0
SQ0076021,Stacked Handpainted Tiffin - Orange with Teal,GLO,NA,Regular,EA,0,0,0,0
SQ0076023,Collapsible Breakfast Tray,GLO,NA,Regular,EA,10,8,1,3
SQ0076024,Stone Ombre Magnifying Glass,GLO,NA,Regular,EA,2,2,3,1
SQ0076030,Cup - Black Flowers,GLO,NA,Regular,EA,0,0,0,0
